food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit,unit_serving_energy_kj,unit_serving_energy_kcal,unit_serving_carb_g,unit_serving_protein_g,unit_serving_fat_g,unit_serving_freesugar_g,unit_serving_fibre_g,unit_serving_sfa_mg,unit_serving_mufa_mg,unit_serving_pufa_mg,unit_serving_cholesterol_mg,unit_serving_calcium_mg,unit_serving_phosphorus_mg,unit_serving_magnesium_mg,unit_serving_sodium_mg,unit_serving_potassium_mg,unit_serving_iron_mg,unit_serving_copper_mg,unit_serving_selenium_ug,unit_serving_chromium_mg,unit_serving_manganese_mg,unit_serving_molybdenum_mg,unit_serving_zinc_mg,unit_serving_vita_ug,unit_serving_vite_mg,unit_serving_vitd2_ug,unit_serving_vitd3_ug,unit_serving_vitk1_ug,unit_serving_vitk2_ug,unit_serving_folate_ug,unit_serving_vitb1_mg,unit_serving_vitb2_mg,unit_serving_vitb3_mg,unit_serving_vitb5_mg,unit_serving_vitb6_mg,unit_serving_vitb7_ug,unit_serving_vitb9_ug,unit_serving_vitc_mg,unit_serving_carotenoids_ug,veg_category
ASC247,Fried fish (Indian style) (Tali hui machli),asc_manual,2711.37646484375,658.5440673828125,5.4047698974609375,4.345427989959717,68.8800048828125,0.3950318098068237,0.6069307327270508,8336.4248046875,14107.740234375,43531.63671875,6.574257373809815,11.11379051208496,46.89975357055664,10.226414680480955,156.93601989746094,75.4890365600586,0.5587058067321777,0.0459582731127738,9.264497756958008,0.0018210749840363,0.1029349341988563,0.0031117396429181,0.2043847292661667,2.311173915863037,33.90345764160156,0.259317547082901,0.0311173964291811,4.943634986877441,0.7425742745399475,9.955286026000977,0.0348691642284393,0.0257708635181188,0.5092645287513733,0.2761527597904205,0.0412128716707229,1.2151343822479248,9.955286026000977,2.04384708404541,41.26235580444336,piece,9584.7158203125,2327.953369140625,19.10586166381836,15.361087799072266,243.4908142089844,1.3964375257492063,2.1454999446868896,29469.26171875,49870.86328125,153884.328125,23.239999771118164,39.28725051879883,165.79061889648438,36.15037536621094,554.768798828125,266.853759765625,1.975025057792664,0.1624625027179718,32.75,0.0064375000074505,0.36387500166893,0.0109999999403953,0.7225000262260437,8.170000076293945,119.84872436523438,0.9166874885559082,0.1099999994039535,17.475749969482422,2.625,35.19193649291992,0.1232625022530555,0.0910999998450279,1.8002500534057615,0.9762000441551208,0.1456875056028366,4.2955002784729,35.19193649291992,7.224999904632568,145.8624267578125,nonveg
ASC248,Fried fish and Chips (English Style) (Tali hui machli aur chips),asc_manual,2682.09326171875,651.7488403320312,2.770275831222534,3.3602795600891118,69.69393920898438,0.1688427031040191,0.2851737737655639,8701.072265625,14320.396484375,43724.44140625,12.51307773590088,6.562164306640625,40.200645446777344,8.051199913024902,72.73255157470703,90.72447204589844,0.2617413103580475,0.0288283769041299,5.083933830261231,0.0019261913839727,0.036374058574438,0.0065926192328333,0.1472877115011215,7.891078472137451,34.08035659790039,0.4675599932670593,0.1024722307920456,5.389824390411377,0.4036187827587127,4.536574840545654,0.0189645290374755,0.0115263340994715,0.3272303938865661,0.231773555278778,0.0356682203710079,0.4655607342720032,4.536574840545654,3.175779342651367,202.618408203125,fillet,18714.306640625,4547.57763671875,19.329599380493164,23.44635009765625,486.2894287109375,1.1780999898910522,1.989799976348877,60711.734375,99920.5625,305087.28125,87.30999755859375,45.78750228881836,280.5,56.17724990844727,507.4913940429688,633.030029296875,1.826300024986267,0.2011500000953674,35.473148345947266,0.0134399998933076,0.2538000047206878,0.0460000000894069,1.0276999473571775,55.05999755859375,237.7957000732422,3.262399911880493,0.7150000333786011,37.60749816894531,2.8162498474121094,31.653949737548828,0.132324993610382,0.0804250016808509,2.283250093460083,1.6172000169754028,0.2488749921321869,3.2484500408172607,31.653949737548828,22.15900039672852,1413.7698974609375,nonveg
ASC249,Tomato fish,asc_manual,2015.878662109375,489.78814697265625,3.17728853225708,2.3944642543792725,51.9081916809082,1.3504489660263062,0.7157089114189148,6631.00244140625,10659.6845703125,32431.607421875,5.173928260803223,6.460536003112793,31.483537673950195,9.638017654418944,91.4678726196289,115.54175567626952,0.2373663336038589,0.0364339351654052,3.1143698692321777,0.0022909198887646,0.0735429227352142,0.0039259037002921,0.1349323838949203,7.090388774871826,25.289777755737305,2.559930324554444,0.0630210861563682,9.558480262756348,0.1022801250219345,7.94262170791626,0.0217729583382606,0.0105475597083568,0.3541058599948883,0.2069918364286422,0.0492488071322441,0.5509198904037476,7.94262170791626,7.75774621963501,1270.903076171875,bowl,19512.29296875,4740.806640625,30.75392723083496,23.176738739013672,502.4349670410156,13.07140064239502,6.927561283111572,64183.4609375,103178.28125,313915.28125,50.08000183105469,62.53346252441406,304.7386169433594,93.2892608642578,885.344970703125,1118.36328125,2.2975399494171143,0.3526549935340881,30.144920349121094,0.0221744999289512,0.7118439674377441,0.0379999987781047,1.3060510158538818,68.62999725341797,244.787353515625,24.77833366394043,0.6100000143051147,92.51939392089844,0.9900000095367432,76.87902069091797,0.2107470035552978,0.1020929962396621,3.427496910095215,2.0035359859466557,0.4766939878463745,5.332519054412842,76.87902069091797,75.08955383300781,12301.4521484375,nonveg
ASC250,Baked fish with cheese sauce,asc_manual,475.3187255859375,113.96247100830078,4.064233303070068,8.636777877807617,7.021681785583496,3.216883420944214,0.0761272087693214,4187.38232421875,1786.802490234375,454.5703125,21.36819839477539,115.64240264892578,170.771728515625,16.83982276916504,209.47509765625,158.5144805908203,0.2590600848197937,0.0357809178531169,9.24824047088623,0.0055201412178575,0.0314134284853935,0.0101766781881451,0.5381484031677246,43.898231506347656,0.5531377792358398,0.1076395809650421,0.172438159584999,0.4908834099769592,0.279858648777008,8.300727844238281,0.038494698703289,0.090784452855587,0.4567137658596039,0.5632508993148804,0.0680141299962997,1.529667854309082,8.300727844238281,2.8183743953704834,136.29681396484375,bowl,1681.43994140625,403.1422424316406,14.377224922180176,30.552600860595703,24.839200973510746,11.379724502563477,0.2693000137805938,14812.865234375,6320.81396484375,1608.04248046875,75.59000396728516,409.0849914550781,604.10498046875,59.57087326049805,741.0181274414062,560.7449951171875,0.9164249897003174,0.1265749931335449,32.71564865112305,0.0195275004953145,0.111124999821186,0.0359999984502792,1.9036999940872192,155.2899932861328,1.956725001335144,0.3807750046253204,0.6100000143051147,1.7365000247955322,0.9900000095367432,29.36382484436035,0.1361750066280365,0.321150004863739,1.615625023841858,1.992500066757202,0.2405999898910522,5.411200046539307,29.36382484436035,9.969999313354492,482.1499938964844,nonveg
ASC251,Fish tikka,asc_manual,489.0774536132813,117.33052825927734,3.9073238372802734,15.997218132019045,4.149013996124268,1.1809154748916626,1.1778521537780762,807.1952514648438,800.2422485351562,2221.321044921875,32.73239517211914,31.98485946655273,178.14260864257812,35.49911880493164,503.4368286132813,296.4260559082031,1.409824013710022,0.1252816915512085,45.21141052246094,0.0089999996125698,0.2280281633138656,0.0246478877961635,0.6253873109817505,11.507041931152344,1.9123942852020264,0.4461619555950165,0.1549295783042907,2.742957830429077,3.697183132171631,13.024894714355469,0.0691549330949783,0.0900000035762786,2.05686616897583,1.0766197443008425,0.1355281621217727,4.628380298614502,13.024894714355469,2.5401408672332764,160.26319885253906,piece,173.62249755859375,41.65233612060547,1.3870999813079834,5.679012775421143,1.4729000329971311,0.4192250072956085,0.4181374907493591,286.5543212890625,284.08599853515625,788.5689697265625,11.619999885559082,11.35462474822998,63.24062347412109,12.602187156677246,178.72007751464844,105.2312469482422,0.5004875063896179,0.0444750003516674,16.050050735473633,0.0031949998810887,0.0809499993920326,0.0087500000372529,0.2220125049352646,4.085000038146973,0.6789000034332275,0.1583874970674514,0.0549999997019767,0.9737499952316284,1.3125,4.623837471008301,0.024550000205636,0.0319500006735324,0.7301875352859497,0.3822000026702881,0.0481125004589557,1.6430751085281372,4.623837471008301,0.9017500281333924,56.893436431884766,nonveg
ASC252,Tandoori fish,asc_manual,400.9658508300781,95.9795150756836,2.374371290206909,11.191893577575684,4.642070770263672,1.6037614345550537,0.5800588726997375,1838.97705078125,952.48291015625,1468.22314453125,23.41359138488769,37.27252578735352,138.5438232421875,24.801122665405277,123.94243621826172,226.36436462402344,0.4608560800552368,0.0450936332345008,16.080930709838867,0.0067340824753046,0.1354253590106964,0.006206527352333,0.4289406239986419,19.213483810424805,1.4253398180007937,1.4077688455581665,0.3263777494430542,3.5881755352020264,0.5296949744224548,11.790668487548828,0.0465275533497333,0.0523060485720634,0.8760567307472229,0.7108935713768005,0.1103156730532646,0.564612090587616,11.790668487548828,8.416292190551758,658.1644897460938,piece,936.7564697265624,224.2321319580078,5.547125339508057,26.147062301635746,10.845037460327148,3.7467875480651855,1.355162501335144,4296.31005859375,2225.23828125,3430.136474609375,54.70000076293945,87.07793426513672,323.6730041503906,57.94162368774414,289.5605163574219,528.84375,1.0766749382019043,0.1053500026464462,37.56907272338867,0.0157325007021427,0.3163875043392181,0.0144999995827674,1.0021125078201294,44.88750076293945,3.3299500942230225,3.2888998985290527,0.762499988079071,8.382875442504883,1.2374999523162842,27.54594993591309,0.1086999997496604,0.1222000047564506,2.046687602996826,1.66082501411438,0.2577250003814697,1.3190749883651731,27.54594993591309,19.66256332397461,1537.63671875,nonveg
ASC253,"Paneer, apple and pineapple salad",asc_manual,397.41900634765625,95.08026885986328,8.348224639892578,3.8840737342834473,5.067788600921631,6.363084316253662,1.647458791732788,2554.725830078125,1275.3131103515625,895.3687744140625,6.517943859100342,103.04783630371094,86.94471740722656,22.73136711120605,176.63133239746094,185.05392456054688,0.8402618765830994,0.0872550904750824,4.113550186157227,0.0198157131671905,0.3202812969684601,0.3363724648952484,0.6145684123039246,31.243452072143555,0.2176139652729034,1.675315260887146,0.0,21.04768180847168,0.0,26.044160842895508,0.0433753617107868,0.0850824415683746,0.2009117305278778,0.2616488933563232,0.0873326882719993,4.2034430503845215,26.044160842895508,9.814083099365234,2073.10498046875,bowl,1024.3475341796875,245.0693817138672,21.517549514770508,10.011199951171877,13.062225341796877,16.400850296020508,4.2463250160217285,6584.80615234375,3287.11962890625,2307.81298828125,16.799999237060547,265.6058044433594,224.1000061035156,58.5900993347168,455.2672729492188,476.97650146484375,2.1657750606536865,0.2248999923467636,10.602675437927246,0.0510750003159046,0.8255249857902527,0.8669999837875366,1.5840500593185425,80.52999877929688,0.5608999729156494,4.318124771118164,0.0,54.25040054321289,0.0,67.12882232666016,0.1118000000715255,0.2193000018596649,0.5178499817848206,0.6744000315666199,0.2250999957323074,10.83437442779541,67.12882232666016,25.295801162719727,5343.42822265625,veg
ASC254,Russian salad,asc_manual,476.7077331542969,114.8276596069336,6.499463081359863,4.262938499450684,7.836682319641113,1.6575355529785156,2.569731473922729,1490.3062744140625,4045.248291015625,1726.662841796875,64.49288940429688,34.923316955566406,64.30995178222656,24.51883125305176,101.09191131591795,254.5434417724609,1.226982593536377,0.1013112142682075,7.637535572052002,0.0050552925094962,0.3231911659240722,0.0142180090770125,0.5697630643844604,50.61611557006836,1.9424327611923216,2.358135938644409,0.1327014118432998,24.0066032409668,2.3080568313598637,32.96183395385742,0.082496054470539,0.0754660367965698,0.5042969584465027,0.4985940158367157,0.1469668298959732,4.927961826324463,32.96183395385742,15.658073425292969,2270.964599609375,bowl,1508.780029296875,363.4295349121094,20.57080078125,13.492199897766112,24.8031005859375,5.246099948883057,8.133199691772461,4716.8193359375,12803.2109375,5464.88818359375,204.1199951171875,110.53230285644533,203.5410003662109,77.60209655761719,319.9559020996094,805.6300048828125,3.883399963378906,0.3206500113010406,24.172800064086918,0.0160000007599592,1.0228999853134155,0.0450000017881393,1.8033000230789185,160.1999969482422,6.147799968719482,7.463500022888184,0.4199999868869781,75.98089599609375,7.304999828338623,104.32420349121094,0.2610999941825866,0.2388499975204467,1.5960999727249146,1.5780500173568726,0.4651499986648559,15.597000122070312,104.32420349121094,49.55780029296875,7187.60302734375,veg
ASC255,Pasta salad,asc_manual,792.5399780273438,190.3612060546875,12.696222305297852,4.153348922729492,13.917381286621094,2.595365047454834,0.9554808735847472,2680.755615234375,7319.92529296875,3098.984130859375,12.704519271850586,66.74185180664062,74.80695343017578,20.160232543945312,152.30845642089844,162.15921020507812,0.8140672445297241,0.0807300135493278,5.450173854827881,0.0152560835704207,0.1918424069881439,0.0069524911232292,0.5688064694404602,33.48783493041992,3.3242411613464355,1.9127925634384155,0.0,16.943546295166016,0.0,26.207046508789062,0.0528852827847003,0.0595712624490261,0.7054924368858337,0.3235457837581634,0.0919119343161583,3.6860718727111816,26.207046508789062,17.97578239440918,2034.8238525390625,bowl,1709.905029296875,410.7042846679688,27.392099380493164,8.96084976196289,30.026750564575195,5.599499702453613,2.0614500045776367,5783.72998046875,15792.73828125,6686.05810546875,27.40999984741211,143.99554443359375,161.39599609375,43.49570083618164,328.6054992675781,349.8584899902344,1.756350040435791,0.1741750091314315,11.758749961853027,0.032914999872446,0.4138999879360199,0.0149999996647238,1.2272000312805176,72.25,7.1720499992370605,4.126850128173828,0.0,36.55569839477539,0.0,56.54170227050781,0.1141000017523765,0.1285250037908554,1.5220999717712402,0.6980500221252441,0.1983000040054321,7.952700138092041,56.54170227050781,38.78274917602539,4390.13232421875,veg
ASC256,Deviled egg,asc_manual,409.477294921875,98.5576629638672,2.2294209003448486,4.967010974884033,7.715618133544922,0.8237871527671814,1.1514867544174194,1331.6951904296875,3958.76318359375,1711.9185791015625,118.13458251953124,36.839500427246094,76.9570541381836,21.302160263061523,117.28939056396484,185.40689086914065,1.5092332363128662,0.0828168988227844,14.368043899536133,0.0071799689903855,0.1735837310552597,0.0212832558900117,0.5851330161094666,66.85446166992188,1.9321752786636357,3.817652463912964,0.262910783290863,35.479434967041016,4.572769641876221,30.293865203857425,0.0467605628073215,0.0993740186095237,0.2499217540025711,0.5616901516914368,0.1062597781419754,6.767167568206787,30.293865203857425,11.529703140258787,4136.36669921875,egg,654.1400146484375,157.44586181640625,3.561500072479248,7.934799671173096,12.32569980621338,1.315999984741211,1.839500069618225,2127.383056640625,6324.1240234375,2734.7900390625,188.72000122070312,58.85110092163086,122.93889617919922,34.03020095825195,187.3697967529297,296.1875,2.4110000133514404,0.13230000436306,22.95294952392578,0.0114700002595782,0.2773000001907348,0.0340000018477439,0.9347500205039978,106.8000030517578,3.0866501331329346,6.098700046539307,0.4199999868869781,56.67839813232422,7.304999828338623,48.39445114135742,0.0746999979019165,0.1587499976158142,0.3992500007152557,0.8973000049591064,0.1697500050067901,10.81054973602295,48.39445114135742,18.418701171875,6607.84619140625,nonveg
ASC257,Hawain salad,asc_manual,733.881591796875,175.2334442138672,14.351881980895996,4.268974781036377,11.366477966308594,5.242573261260986,3.933823108673096,6350.9541015625,2596.896484375,469.2003173828125,4.235520839691162,61.02770614624024,72.05964660644531,27.74441909790039,64.91674041748047,204.63902282714844,1.1186811923980713,0.155713140964508,3.826035499572754,0.0121610779315233,0.5215209126472473,0.0146317984908819,0.6451115012168884,22.40975570678711,0.722682535648346,1.968361973762512,0.0,25.043067932128903,0.0,31.732572555541992,0.0751644521951675,0.0616589114069938,0.5516701340675354,0.3085640966892242,0.1237028688192367,3.210845470428467,31.732572555541992,13.28331184387207,2220.592529296875,bowl,2858.927490234375,682.643798828125,55.909549713134766,16.630325317382812,44.27953720092773,20.423099517822266,15.324699401855469,24740.935546875,10116.5341796875,1827.8284912109373,16.5,237.74105834960935,280.7173767089844,108.08184814453124,252.8912811279297,797.1968994140625,4.357962608337402,0.6065999865531921,14.904800415039062,0.0473750010132789,2.0316500663757324,0.0570000000298023,2.513112545013428,87.30000305175781,2.8152999877929688,7.667999744415283,0.0,97.55840301513672,0.0,123.61820220947266,0.2928124964237213,0.2401999980211258,2.1491000652313232,1.202049970626831,0.481900006532669,12.50825023651123,123.61820220947266,51.746803283691406,8650.595703125,veg
ASC258,Mixed pulse and vegetable salad,asc_manual,349.2295837402344,83.11799621582031,13.961459159851074,4.735941410064697,0.8368490934371948,1.3594567775726318,2.9610753059387207,137.11941528320312,120.55675506591795,442.3629455566406,0.0,51.62807083129883,93.2432861328125,49.99471282958984,127.77945709228516,442.6478271484375,2.126715421676636,0.2329360842704773,4.048743724822998,0.0101597812026739,0.5161405801773071,0.0588512234389781,0.7800782322883606,0.0,0.3061346709728241,2.765794038772583,0.0,32.483055114746094,0.0,62.139347076416016,0.0978125035762786,0.0703342780470848,0.7230979204177856,0.5098422765731812,0.1349464505910873,1.613197922706604,62.139347076416016,14.018461227416992,2388.84912109375,bowl,593.410888671875,141.23410034179688,23.723312377929688,8.047311782836914,1.4219740629196167,2.3099889755249023,5.031459331512451,232.9933013916016,204.85003662109372,751.6630859375,0.0,87.7264175415039,158.43899536132812,84.95101928710938,217.1228485107422,752.147216796875,3.6137149333953857,0.3958050012588501,6.87962532043457,0.0172635000199079,0.8770260214805603,0.1000000014901161,1.325508952140808,0.0,0.5201839804649353,4.699636936187744,0.0,55.19520568847656,0.0,105.58717346191406,0.1662030071020126,0.1195119991898536,1.2286880016326904,0.8663240075111389,0.2293010056018829,2.7411460876464844,105.58717346191406,23.82016944885254,4059.132568359375,veg
ASC259,Sprouted moong salad ,asc_manual,158.6527557373047,37.80807113647461,5.483361721038818,2.28932523727417,0.738871157169342,2.1341841220855717,0.9467975497245787,354.6885986328125,160.54925537109375,165.36441040039062,1.6196318864822388,54.55671310424805,55.08908081054688,22.91759490966797,116.3757553100586,254.1754608154297,1.4545644521713257,0.0638036802411079,1.729632019996643,0.0055312886834144,0.176760733127594,0.0176687110215425,0.3903803527355194,4.12269926071167,0.0525030680000782,1.8248834609985352,0.0,25.530258178710938,0.0,24.423030853271484,0.0592147223651409,0.0789815932512283,0.4190061390399933,0.2380613535642624,0.0900981575250625,1.2528711557388306,24.423030853271484,13.665178298950195,2753.7705078125,bowl,323.2550048828125,77.03394317626953,11.17234992980957,4.664500236511231,1.5054500102996826,4.348400115966797,1.9291000366210935,722.677978515625,327.1191101074219,336.92999267578125,3.299999952316284,111.1593017578125,112.24400329589844,46.69459915161133,237.1156005859375,517.8825073242188,2.963675022125244,0.1299999952316284,3.524125099182129,0.0112700005993247,0.360150009393692,0.0359999984502792,0.7953999638557434,8.399999618530273,0.1069749966263771,3.7181999683380127,0.0,52.01789855957031,0.0,49.76192474365234,0.1206500008702278,0.1609250009059906,0.853725016117096,0.4850500226020813,0.1835750043392181,2.552724838256836,49.76192474365234,27.84280014038086,5610.8076171875,veg
ASC260,Tossed salad,asc_manual,261.0322570800781,62.95880508422852,4.951407432556152,1.024545431137085,4.218504428863525,1.556627631187439,2.1481525897979736,630.6561279296875,2940.797119140625,449.8929748535156,0.0,32.37120056152344,29.21202278137207,17.76263999938965,77.50202178955078,232.9824066162109,0.8605278730392456,0.055043987929821,0.958592414855957,0.0066275661811232,0.1620527952909469,0.0082111433148384,0.2327859252691269,0.0,0.248035192489624,1.0653958320617676,0.0,29.22680282592773,0.0,29.22908973693848,0.0356598235666751,0.0333870984613895,0.3094134926795959,0.1459823995828628,0.0861876830458641,2.098093748092652,29.22908973693848,25.132492065429688,2432.118896484375,bowl,890.1199951171875,214.68951416015625,16.884300231933594,3.4937000274658203,14.385099411010742,5.30810022354126,7.325200080871582,2150.53759765625,10028.1181640625,1534.135009765625,0.0,110.38580322265624,99.61299896240234,60.57059860229492,264.2818908691406,794.469970703125,2.934400081634521,0.1877000033855438,3.2688000202178955,0.0226000007241964,0.5526000261306763,0.0280000008642673,0.7937999963760376,0.0,0.84579998254776,3.632999897003174,0.0,99.66339874267578,0.0,99.67119598388672,0.1216000020503997,0.1138499975204467,1.0550999641418457,0.4977999925613403,0.2938999831676483,7.1545000076293945,99.67119598388672,85.70179748535156,8293.525390625,veg
ASC261,Mixed vegetable salad with curd sauce,asc_manual,252.1195373535156,60.28056716918945,7.034287452697754,4.229650020599365,1.500777006149292,2.157872438430786,3.785794496536255,880.4195556640625,364.9600830078125,160.5454864501953,4.085042953491211,65.51189422607422,67.79161834716797,32.93682861328125,116.65604400634766,267.24176025390625,1.3463419675827026,0.1267198920249939,1.909479141235352,0.0057763904333114,0.3102896809577942,0.0301736146211624,0.6730382442474365,17.407854080200195,0.1517078280448913,5.013850688934326,0.0,36.95158767700195,0.0,40.07796478271485,0.1255468428134918,0.0858146846294403,0.6584175229072571,0.4229291677474975,0.1752975583076477,3.318039655685425,40.07796478271485,17.516603469848633,3408.864013671875,bowl,543.1159057617188,129.8563995361328,15.1532621383667,9.111512184143066,3.232974052429199,4.648488998413086,8.15535831451416,1896.599853515625,786.197021484375,345.8471069335937,8.800000190734863,141.12571716308594,146.0366973876953,70.9525146484375,251.30044555664065,575.6921997070312,2.900290012359619,0.2729800045490265,4.113399982452393,0.0124434996396303,0.668425977230072,0.0649999976158142,1.4498590230941772,37.5,0.3268089890480041,10.800836563110352,0.0,79.60110473632812,0.0,86.33595275878906,0.270453006029129,0.1848620027303695,1.4183629751205444,0.9110739827156068,0.3776260018348694,7.147720813751221,86.33595275878906,37.73426818847656,7343.375,veg
ASC262,Potato salad (Aloo ka salaad),asc_manual,374.9321899414063,89.90807342529297,11.18877124786377,1.3974575996398926,4.396949291229248,3.939279556274414,1.3211016654968262,572.7822265625,1642.0885009765625,1890.559326171875,0.0,25.61457633972168,38.46707534790039,21.31288146972656,125.01068115234376,347.4491577148437,0.9945762753486632,0.0836440697312355,1.1660593748092651,0.0053008473478257,0.173898309469223,0.0088983047753572,0.2966101765632629,0.0,1.1646610498428345,0.2552966177463531,0.0,20.377626419067383,0.0,22.33741569519043,0.0452542379498481,0.0256779659539461,0.6054660677909851,0.2415254265069961,0.087711863219738,1.5575847625732422,22.33741569519043,24.906482696533203,1542.1356201171875,bowl,884.8399658203125,212.1830596923828,26.405500411987305,3.297999858856201,10.376800537109377,9.29669952392578,3.117799997329712,1351.7659912109375,3875.3291015625,4461.72021484375,0.0,60.45040130615234,90.78229522705078,50.29840087890625,295.02520751953125,819.97998046875,2.3471999168396,0.1974000036716461,2.7519001960754395,0.0125099997967481,0.4104000031948089,0.0209999997168779,0.699999988079071,0.0,2.748600006103516,0.6025000214576721,0.0,48.09120178222656,0.0,52.71630096435547,0.1067999973893165,0.0606000013649463,1.4289000034332275,0.5699999928474426,0.2070000022649765,3.6758999824523926,52.71630096435547,58.77930068969727,3639.43994140625,veg
ASC263,Waldroff salad,asc_manual,588.941162109375,141.75323486328125,11.019432067871094,1.4740771055221558,10.051034927368164,8.230547904968262,1.865354895591736,2201.576904296875,3984.380615234375,3304.795166015625,9.870182991027832,29.293874740600582,37.09777069091797,19.233793258666992,13.418539047241213,192.8640899658203,1.066409707069397,0.1219472587108612,1.1910345554351809,0.0067139961756765,0.248559832572937,0.3565922975540161,0.2975253462791443,29.026369094848636,1.6701420545578003,2.7002029418945312,0.0,14.229898452758787,0.0,16.476917266845703,0.0493914820253849,0.0411156192421913,0.2656389474868774,0.1384989768266677,0.0947058796882629,1.0685597658157349,16.476917266845703,8.692049026489258,953.5821533203124,bowl,1451.739990234375,349.4217224121094,27.162900924682617,3.633599996566773,24.77580070495605,20.288299560546875,4.598099708557129,5426.88720703125,9821.498046875,8146.31982421875,24.32999992370605,72.20939636230469,91.4459991455078,47.41130065917969,33.076698303222656,475.4100036621094,2.628700017929077,0.300599992275238,2.9358999729156494,0.0165500007569789,0.6126999855041504,0.8790000081062317,0.7333999872207642,71.54999542236328,4.116899967193604,6.656000137329102,0.0,35.076698303222656,0.0,40.6156005859375,0.121749997138977,0.1013500019907951,0.6547999978065491,0.341399997472763,0.2334499955177307,2.633999824523926,40.6156005859375,21.425899505615234,2350.580078125,veg
ASC264,Coleslaw,asc_manual,318.36065673828125,76.7125244140625,5.590819835662842,1.2383606433868408,5.320327758789063,3.62426233291626,2.3380327224731445,1160.7652587890625,2611.75244140625,1217.259033203125,6.419672012329102,37.001312255859375,32.26426315307617,13.134098052978516,29.87016487121582,207.70492553710935,0.6314753890037537,0.0495081953704357,0.3616393506526947,0.0033114755060523,0.1563934385776519,0.5586885213851929,0.2209836095571518,22.91803359985352,1.22295081615448,0.7393442988395691,0.0,28.90328025817871,0.0,27.530820846557617,0.0354098342359066,0.0439344234764575,0.2521311342716217,0.2027868926525116,0.0968852490186691,1.1059015989303589,27.530820846557617,15.07245922088623,3281.212890625,bowl,485.5,116.98660278320312,8.526000022888184,1.888499975204468,8.113499641418457,5.526999950408936,3.565499782562256,1770.1669921875,3982.922607421875,1856.3199462890625,9.789999961853027,56.42699813842773,49.20299911499024,20.02949905395508,45.552001953125,316.75,0.9629999995231628,0.0754999965429306,0.5515000224113464,0.0050500002689659,0.2384999990463256,0.8519999980926514,0.3370000123977661,34.95000076293945,1.8650000095367432,1.127500057220459,0.0,44.0775032043457,0.0,41.984500885009766,0.0539999976754188,0.06700000166893,0.3844999969005584,0.309249997138977,0.1477500051259994,1.6864999532699585,41.984500885009766,22.98550033569336,5003.849609375,veg
ASC265,Fruit salad (Phalon ka salaad),asc_manual,328.7023010253906,78.13645935058594,15.960444450378418,0.9142269492149352,1.2166118621826172,9.782730102539062,1.5767269134521484,684.5427856445312,271.8462219238281,165.13717651367188,2.713815689086914,25.93231964111328,23.114227294921875,17.558059692382812,7.106660842895508,178.27137756347656,0.8057565689086914,0.0713157877326011,1.185855269432068,0.0097779603675007,0.2720394730567932,0.2805921137332916,0.178371712565422,14.358552932739258,0.1233388185501098,1.114802598953247,0.0,19.71480178833008,0.0,14.933305740356444,0.0370559208095073,0.042730264365673,0.1917763203382492,0.1412993371486663,0.1115953922271728,1.405756592750549,14.933305740356444,17.252138137817383,1660.974365234375,bowl,999.2550048828124,237.53482055664065,48.51974868774414,2.779249906539917,3.698499917984009,29.739500045776367,4.79325008392334,2081.010009765625,826.4124755859375,502.0169982910156,8.25,78.8342514038086,70.26725006103516,53.37649917602539,21.604249954223636,541.9450073242188,2.44950008392334,0.2168000042438507,3.6050000190734863,0.0297250002622604,0.8270000219345093,0.8529999852180481,0.5422499775886536,43.650001525878906,0.3749499917030334,3.388999938964844,0.0,59.93299865722656,0.0,45.397247314453125,0.1126499995589256,0.1299000084400177,0.5830000042915344,0.4295499920845032,0.3392499983310699,4.273499965667725,45.397247314453125,52.44649887084961,5049.3623046875,veg
